125	#1.
126	In 1973, Margaret Morrison closed, and women joined their male peers in classrooms and dorms.
127	The options are Standard Timing (16 months) and Extended Timing (20 months).
128	Andrew Carnegie founded Carnegie Technical Schools.
129	After the football season.
130	The Kiltie Band  The Kiltie Band began in 1908 with a group of just seven students dedicated to supporting Carnegie Tech football, and today's Kiltie Band continues a tradition of excellence originated over a century ago. The Band took the field for its first official performance on November 25th, 1922, on what would have been Andrew Carnegie's 87th birthday.  The Kiltie Marching Band consists of musicians and colorguard and plays at all Carnegie Mellon home football games. There is a new show every week with music ranging from traditional marches and oldies to current pop tunes and jazz standards.  After football season, the Kiltie Concert Band plays a holiday concert and two spring concerts, including a performance at Carnegie Mellon’s Spring Carnival. Additionally, a part of the band gets together and acts as a pep band for the basketball teams.  The Kiltie Band is a campus organization recognized by Student Senate and administered by the Department of Athletics, Physical Education and Recreation. Membership is open to all members of the campus/community without audition. Participants must do their best to promote the success of the ensemble through attendance, attitude, and dependability.
131	The original name was the College of Humanities and Social Sciences before it was renamed to Marianna Brown Dietrich College of Humanities and Social Sciences.
132	Times and dates for all performances are announced at the first practice.
133	No, any member of the campus community with music experience is able to join the Kiltie Band!
134	Transition is the process where one pusher finishes pushing a buggy, and the next pusher starts to push that same buggy.
135	Course: 15104 Course_Title: Introduction to Computing for Creative Practice Units: 10 Sec: Lec 1 Days: MWF Begin: 09:00AM End: 09:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: GHC 4307 Delivery_Mode: In-person Expectation Instructor: Cortina, Thomas  Course: 15090 Course_Title: Computer Science Practicum Units:  3 Sec: A Date: TBA  Location: Pittsburgh  Mode: Remote  Instructor: Stehlik, Mark  Course: 15104  Course Title: Introduction to Computing for Creative Practice Units: 10 Sec: Lec 1 Days: MWF Begin: 09:00AM End: 09:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: GHC 4307 Delivery_Mode: In-person Expectation Instructor: Cortina, Thomas  Course: 15110 Course_Title: Principles of Computing Units: 10 Sec: Lec 1 Days: MWF Begin: 02:00PM End: 02:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: HOA 160 Delivery_Mode: In-person Expectation Instructor: Rivers, Kelly  Course: 15112 Course_Title: Fundamentals of Programming and Computer Science Units: 12 Sec: Lec 1 Days: TR Begin: 09:30AM End: 10:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: CUC MCCNMY Delivery_Mode: In-person Expectation Instructor: Virtue, Patrick Taylor, Michael  Course: 15121 Course_Title: Introduction to Data Structures Units: 10 Sec: Lec 1 Days: TR Begin: 11:00AM End: 12:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: POS 151 Deliver mode: In-person Expectation Instructor Xhakaj, Franceska  Course 15122 Course Title: Principles of Imperative Computation  Units: 12  Sec: Lec 1  Days: Tuesdays Thursdays  Begin: 8am  End 9:20am  Location: Pittsburgh  Room: CUC MCCNMY  Mode: In person  Instructors: Kaynar, Zeliha Dilsun Cervesato, Iliano  Course: 15150 Course_Title: Principles of Functional Programming Units: 12 Sec: Lec 1 Days: TR Begin: 11:00AM End: 12:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: GHC 4401 Delivery_Mode: In-person Expectation Instructor: Brookes, Stephen  Course: 15151 Course_Title: Mathematical Foundations for Computer Science Units: 12 Sec: Lec 1 Days: MWF Begin: 01:00PM End: 01:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: GHC 4401 Delivery_Mode: In-person Expectation Instructor: Mackey, John  Course: 15195 Course_Title: Competition Programming I Units: 5 Sec: A Days: W Begin: 07:00PM End: 09:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: POS 151 Delivery_Mode: In-person Expectation Instructor: Sleator, Daniel  Course: 15210 Course_Title: Parallel and Sequential Data Structures and Algorithms Units: 12 Sec: Lec 1 Days: MWF Begin: 09:30AM End: 10:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: GHC 4401 Delivery_Mode: In-person Expectation Instructor: Blelloch, Guy Garrod, Charles  Course: 15213 Course_Title: Introduction to Computer Systems Units: 12 Sec: Lec 1 Days: TR Begin: 12:30PM End: 01:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: GHC 4401 Delivery_Mode: In-person Expectation Instructor: Railing, Brian Gibbons, Phillip  Course: 15251 Course_Title: Great Ideas in Theoretical Computer Science Units: 12 Sec: Lec 1 Days: TR Begin: 09:30AM End: 10:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: GHC 4401 Delivery_Mode: In-person Expectation Instructor: Ada, Anil Kothari, Pravesh  Course: 15281 Course_Title: Artificial Intelligence: Representation and Problem Solving Units: 12 Sec: Lec 1 Days: TR Begin: 11:00AM End: 12:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: DH 2210 Delivery_Mode: In-person Expectation Instructor: Raghunathan, adit Conitzer, Vincent  Course: 15294 Course_Title: Special Topic: Rapid Prototyping Technologies Units: 5 Sec: A1 Days: MW Begin: 07:00PM End: 08:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: HL 106B Delivery_Mode: In-person only Instructor: Touretzky, David  Course: 15295 Course_Title: Competition Programming II Units: 5 Sec: A Days: W Begin: 07:00PM End: 09:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: POS 151 Delivery_Mode: In-person Expectation Instructor: Sleator, Daniel  Course: 15312 Course_Title: Foundations of Programming Languages Units: 12 Sec: Lec 1 Days: TR Begin: 12:30PM End: 01:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: GHC 4307 Delivery_Mode: In-person Expectation Instructor: Harper, Robert  Course: 15316 Course_Title: Software Foundations of Security and Privacy Units: 9 Sec: A Days: TR Begin: 02:00PM End: 03:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: POS 153 Delivery_Mode: In-person Expectation Instructor: Fredrikson, Matthew  Course: 15317 Course_Title: Constructive Logic Units: 9 Sec: Lec 1 Days: MW Begin: 11:00AM End: 12:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: DH 2315 Delivery_Mode: In-person Expectation Instructor: Crary, Karl  Course: 15319 Course_Title: Cloud Computing Units: 12 Sec: A Days: T Begin: 08:00AM End: 08:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: CMU REMOTE Delivery Mode:  Remote only Instructor: Sakr, Majd  Course: 15326  Course Title:Computational Microeconomics Units:  9 Section: A Days: MW Begins: 09:30AM Ends:10:50AM Location:  Pittsburgh, Pennsylvania Room:  NSH 1305 Delivery mode: In-person Expectation Instructor: Conitzer, Vincent  Course: 15327 Course_Title: Monte Carlo Methods and Applications Units: 9 Sec: A Days: TR Begin: 09:30AM End: 10:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: DH A302 Delivery_Mode: In-person Expectation Instructor: Crane, Keenan Iyer, Gautam  Course: 15330 Course_Title: Introduction to Computer Security Units: 12 Sec: A Days: MWF Begin: 02:00PM End: 03:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: BH A51 Delivery_Mode: In-person Expectation Instructor: Parno, Bryan  Course: 15346 Course_Title: Computer Architecture: Design and Simulation Units: 12 Sec: Lec 1 Days: TR Begin: 10:00AM End: 10:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: DH 2105 Delivery_Mode: In-person Expectation Instructor: Railing, Brian  Course: 15351 Course_Title: Algorithms and Advanced Data Structures Units: 12 Sec: A Days: MWF Begin: 09:00AM End: 09:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: DH 2315 Delivery_Mode: In-person Expectation Instructor: Yu, Yun  Course: 15354 Course_Title: Computational Discrete Mathematics Units: 12 Sec: A Days: TR Begin: 03:30PM End: 04:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: GHC 4215 Delivery_Mode: In-person Expectation Instructor: Sutner, Klaus  Course: 15356 Course_Title: Introduction to Cryptography Units: 12 Sec: A Days: TR Begin: 08:00AM End: 09:20AM Location: Pittsburgh, Pennsylvania BLDG_Room: GHC 4303 Delivery_Mode: In-person Expectation Instructor: Jain, Aayush  Course: 15387 Course_Title: Computational Perception Units: 9 Sec: A Days: MW Begin: 12:30PM End: 01:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: WEH 4708 Delivery_Mode: In-person Expectation Instructor: Lee, Tai-Sing  Course: 15390 Course_Title: Entrepreneurship for Computer Science Section:W Days: MW Begins: 11:30AM Ends: 12:45PM Location: Doha, Qatar Room: CMB 1199 Delivery:In-person Expectation Instructor:Hammoud, Mohammad  Course: 15394 Course Title:Intermediate Rapid Prototyping Units: 5 Sec: A2 Days: MW Begin: 07:00PM End: 08:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: HL 106B Delivery_Mode: In-person only Instructor: Touretzky, David  Course: 15410 Course_Title: Operating System Design and Implementation Units: 15 Sec: A Days: MWF Begin: 11:00AM End: 11:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: WEH 7500 Delivery_Mode: In-person Expectation Instructor: Eckhardt, David O'Hallaron, David  Course: 15412 Course_Title: Operating System Practicum Units: 9,12 Section:A Days:MWF Begins: 01:00PM Ends: 01:50PM Location: Pittsburgh, Pennsylvania Room: WEH 5207 Mode: In-person Expectation Instructor: Eckhardt, David   [15418| Parallel Computer Architecture and Programming Units: 12 Sec: A Days: MWF Begin: 09:30AM End: 10:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: PH 100 Delivery_Mode: In-person Expectation Instructor: Skarlatos, Dimitrios Jia, Zhihao  Course: 15424 Course_Title: Logical Foundations of Cyber-Physical Systems Units: 12 Sec: Lec 1 Days: TR Begin: 11:00AM End: 12:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: WEH 6403 Delivery_Mode: In-person Expectation Instructor: Mitsch, Stefan  Course: 15435 Course_Title: Foundations of Blockchains Units: 12 Sec: A Days: TR Begin: 09:30AM End: 10:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: TEP 1403 Delivery_Mode: In-person Expectation Instructor: Shi, Runting  Course: 15440 Course_Title: Distributed Systems Units: 12 Sec: Lec 1 Days: TR Begin: 11:00AM End: 12:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: CUC MCCNMY Delivery_Mode: In-person Expectation Instructor: Zheng, Wenting Miller, Heather  Course: 15441 Course_Title: Networking and the Internet Units: 12 Sec: Lec 1 Days: TR Begin: 02:00PM End: 03:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: SH 105 Delivery_Mode: In-person Expectation Instructor: Sherry, Justine  Course: 15445 Course_Title: Database Systems Units: 12 Sec: A Days: MW Begin: 02:00PM End: 03:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: TEP 1403 Delivery_Mode: In-person Expectation Instructor: Pavlo, Andrew Patel, Jignesh  Course: 15451 Course_Title: Algorithm Design and Analysis Units: 12 Sec: Lec 1 Days: TR Begin: 11:00AM End: 12:20PM Location: Pittsburgh, Pennsylvania BLDG_Room: PH 100 Delivery_Mode: In-person Expectation Instructor: Sleator, Daniel Anderson, Daniel  Course: 15459 Course_Title: Undergraduate Quantum Computation : Quantum Computation Units: 9 Sec: A Days: TR Begin: 08:00AM End: 09:20AM Location: Pittsburgh, Pennsylvania BLDG_Room: BH A36 Delivery_Mode: In-person Expectation Instructor: O'Donnell, Ryan  Course: 15462 Course_Title: Computer Graphics Units: 12 Sec: A Days: TR Begin: 12:30PM End: 01:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: BH A51 Delivery_Mode: In-person Expectation Instructor: Dadfar, Oscar Pollard, Nancy  Course: 15466 Course_Title: Computer Game Programming Units: 12 Sec: A Days: TR Begin: 03:00PM End: 04:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: POS 151 Delivery_Mode: In-person Expectation Instructor: McCann, James  Course: 15469 Course_Title: Special Topic: Visual Computing Systems Units:  12 Days:  TR Begins and ends: 03:30PM 04:50PM Location: Pittsburgh, Pennsylvania Room:  WEH 8427 Mode: In-person Expectation Instructors: Dadfar, Oscar   Course:1548 Course Title: Autonomous Agents Units: 12 Sec: A Days: MW Begin: 12:30PM End: 01:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: WEH 2302 Delivery_Mode: In-person Expectation Instructor: Simmons, Reid  Course: 15495 Course_Title: Topics of Algorithmic Problem Solving Units: 12 Sec: A Days: TR Begin: 03:30PM End: 04:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: DH 1212  Mode: In-person Expectation Instructor: Peng, Yang  Course: 15513  Course Title: Introduction to Computer Sicence  Units: 6,12  Section: A  Day,begin,ends: TBA  Location: Pittsburgh  Room: DNM  Mode: Online  Instructor:Railing, Brian Gibbons, Phillip  Course: 15591 Course_Title: Independent Study in Computer Science Units:  3-18 Secition: A Date, begin, end: TBA Location: Pittsburgh, Pennsylvania Room: DNM Mode In-person Expectation Instructor:Stehlik, Mark   Course: 15592 Course Title:  Independent Study in Computer Science| Units: 3-18  Section: A  Days, Begin,End: TBA  Location: Pittsburgh  Room: DNM  Mode: In person  Professor: Stehlik, Mark   Course: 15604 Course Title:Immigration Course Units: 3 Sec: A Days: M Begin: 07:00PM End: 07:50PM Location: Pittsburgh, Pennsylvania BLDG_Room: TEP 1403 Delivery_Mode: In-person Expectation Instructor: Eckhardt, David O'Hallaron, David  Course: 15605 Course_Title: Operating System Design and Implementation Units: 15 Sec: A Days: MWF Begin: 11:00AM End: 11:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: WEH 7500 Delivery_Mode: In-person Expectation Instructor: Eckhardt, David O'Hallaron, David  Course: 15612 Course_Title: Operating System Practicum Units:  9,12 Section:A Days: MWF Begin:  01:00PM End: 01:50PM Location: Pittsburgh, Pennsylvania Room: WEH 5207 Mode: In-person Expectation Instructor: Eckhardt, David  Course: 15618 Course Title: scsParallel Computer Architecture and Programming Units: 12 Sec: A Days: MWF Begin: 09:30AM End: 10:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: PH 100 Delivery_Mode: In-person Expectation Instructor: Skarlatos, Dimitrios Jia, Zhihao  Course: 15619 Course_Title: Cloud Computing : Cloud Computing Units: 15 Sec: A Days: T Begin: 08:00AM End: 08:50AM Location: Pittsburgh, Pennsylvania BLDG_Room: DNM Delivery_Mode: Remote only Instructor: Sakr, Majd  
